timestamp,latitude,longitude,region,shoreline_position,erosion_rate,accretion_rate,net_shoreline_change,beach_width,beach_volume,dune_height,dune_width,cliff_retreat_rate,rock_strength,sediment_grain_size,sediment_composition,sand_supply,sediment_transport_rate,longshore_transport_rate,cross_shore_transport_rate,wave_height,wave_period,wave_direction,wave_energy,tidal_range,storm_surge_frequency,wind_speed,wind_direction,rainfall_intensity,runoff_volume,sea_level_rise,relative_sea_level_change,subsidence_rate,vegetation_cover,vegetation_health,root_density,bioturbation_index,human_activity,coastal_development,tourist_traffic,seawall_presence,seawall_condition,groyn_presence,beach_nourishment,protection_effectiveness,vulnerability_index,risk_assessment,economic_value,infrastructure_at_risk,property_damage_risk,evacuation_plan,community_preparedness,erosion_prediction_1_year,erosion_prediction_5_year,erosion_prediction_10_year,adaptation_cost,cost_benefit_ratio,monitoring_frequency,data_reliability,battery_level,signal_strength
2025-08-11T22:50:15.767Z,20.9292,70.2111,Veraval,79.75,0.783,0.757,-0.218,38.23,764.65,6.63,19.60,0.325,56.78,0.291,Clay,54.60,20.34,51.58,10.17,2.83,10.78,188.5,325.39,2.36,0.087,27.20,202.1,43.04,13.51,4.12,3.64,0.664,59.63,Good,52.03,0.423,Moderate,0.352,27.01,Absent,N/A,Present,Recent,0.900,0.361,Moderate,755960.72,Roads,203366.07,Standby,Moderate,0.88,4.65,9.49,1002385.23,2.03,Weekly,0.875,98.6,-30.0
2025-08-11T22:20:15.767Z,23.0268,72.5476,Ahmedabad Coast,95.85,0.679,1.003,0.973,47.89,957.83,7.28,24.73,0.384,59.57,0.287,Mixed,67.48,10.57,37.16,5.28,2.17,8.57,209.6,194.38,2.12,-0.006,23.87,205.9,43.06,3.85,3.63,3.37,-0.029,71.06,Excellent,71.50,0.289,Low,0.055,7.69,Absent,N/A,Absent,None,0.900,0.095,Low,949137.91,None,42385.07,Standby,High,0.51,2.15,1.58,326127.67,2.31,Monthly,0.878,78.7,-18.7
2025-08-11T21:50:15.767Z,22.2680,71.2114,Gujarat Coast,55.47,2.280,0.270,-2.015,23.66,473.23,4.83,11.07,0.714,45.54,0.278,Silt,35.17,44.62,71.05,22.31,4.77,12.44,194.4,713.95,2.20,0.282,41.77,220.7,44.59,28.08,4.16,4.57,1.607,38.94,Fair,32.76,0.624,High,0.561,56.15,Present,Poor,Absent,None,0.086,0.838,Critical,464539.77,Buildings,446216.86,Active,Low,2.98,9.47,20.79,1619083.39,0.96,Daily,0.997,62.7,-20.7
2025-08-11T21:20:15.767Z,21.6392,69.6284,Porbandar,84.39,0.772,0.851,0.126,41.02,820.39,6.40,21.28,0.251,46.87,0.349,Coral,58.32,15.69,42.22,7.85,2.46,9.40,180.0,251.07,2.42,0.075,24.42,217.5,60.69,10.72,3.95,3.46,0.737,61.75,Good,58.21,0.401,Moderate,0.242,21.44,Absent,N/A,Absent,Recent,0.900,0.282,Moderate,811695.74,None,156920.22,Standby,Moderate,1.13,4.43,9.08,616605.33,1.93,Weekly,0.891,69.6,-32.6
2025-08-11T20:50:15.767Z,22.2623,68.9472,Dwarka,73.50,1.120,0.548,-0.681,34.48,689.60,6.35,17.15,0.425,54.06,0.326,Sand,49.60,26.59,52.10,13.30,3.33,10.67,150.3,425.46,2.13,0.181,30.95,232.2,61.56,17.26,3.63,3.93,0.877,51.43,Good,48.58,0.537,Moderate,0.460,34.52,Absent,N/A,Present,None,0.900,0.476,High,680908.51,Roads,265909.58,Standby,Moderate,2.09,6.26,14.96,931776.18,1.56,Weekly,0.975,87.0,-13.5
2025-08-11T20:20:15.767Z,22.4836,70.0603,Jamnagar,63.65,1.736,0.412,-1.409,28.57,571.44,5.28,13.56,0.583,44.51,0.314,Gravel,41.72,36.44,63.49,18.22,4.12,12.40,176.9,583.01,2.02,0.176,36.86,206.2,61.07,23.17,4.45,4.49,1.257,39.92,Fair,40.89,0.619,High,0.459,46.33,Present,Fair,Absent,Recent,0.217,0.646,High,562745.65,Buildings,364378.63,Active,Low,2.64,9.79,16.80,1685072.90,1.63,Daily,0.906,60.2,-15.2
2025-08-11T19:50:15.767Z,21.7712,72.1273,Bhavnagar,77.26,1.300,0.671,-0.402,36.74,734.74,5.88,17.35,0.365,49.64,0.229,Silt,52.61,22.83,52.41,11.41,3.03,11.04,156.4,365.26,2.22,0.110,28.70,245.0,56.34,15.00,3.67,3.70,0.851,60.39,Good,51.65,0.452,Moderate,0.233,30.00,Absent,N/A,Absent,None,0.900,0.459,Moderate,726053.13,Roads,228289.06,Standby,Moderate,1.24,4.44,10.30,714257.65,1.93,Weekly,0.853,69.5,-29.5
2025-08-11T19:20:15.767Z,20.9454,70.1866,Veraval,60.85,1.872,0.387,-1.616,26.90,537.90,4.54,11.96,0.628,55.72,0.283,Mixed,39.48,39.23,58.42,19.62,4.34,13.33,163.9,627.72,2.22,0.232,38.54,236.4,50.00,24.84,4.33,4.32,1.441,40.12,Fair,35.87,0.587,High,0.625,49.69,Present,Fair,Present,None,0.172,0.711,Critical,529211.37,Buildings,392323.86,Active,Low,2.71,8.15,19.16,1373943.79,1.27,Daily,0.893,85.1,-11.9
2025-08-11T18:50:15.767Z,23.0181,72.5620,Ahmedabad Coast,71.78,1.919,0.643,-0.808,33.45,669.01,6.23,15.43,0.927,59.82,0.279,Mixed,48.22,37.78,53.77,18.89,4.41,11.44,204.7,642.40,2.08,0.161,41.46,248.7,44.38,18.29,4.16,3.86,1.376,57.69,Good,43.22,0.547,Moderate,0.313,36.58,Absent,N/A,Absent,None,0.900,0.484,High,660316.70,Roads,283069.41,Standby,Moderate,1.51,6.36,13.08,1230475.63,1.90,Weekly,0.902,69.0,-14.5
2025-08-11T18:20:15.768Z,22.2500,71.1830,Gujarat Coast,78.69,0.914,0.684,-0.296,37.60,751.99,5.99,18.99,0.342,55.67,0.218,Silt,53.76,21.39,54.21,10.70,2.91,10.91,197.1,342.27,2.25,0.166,27.84,226.4,42.97,14.14,3.96,3.66,0.880,57.51,Good,48.91,0.438,Moderate,0.287,28.28,Absent,N/A,Absent,None,0.900,0.403,Moderate,743296.58,Roads,213919.52,Standby,Moderate,0.80,4.91,8.92,1080681.36,1.64,Weekly,0.855,69.5,-27.7
2025-08-11T17:50:15.768Z,21.6421,69.6306,Porbandar,66.07,1.816,0.315,-1.230,30.02,600.49,5.45,15.39,0.544,43.03,0.260,Mixed,43.66,34.02,63.82,17.01,3.92,11.95,197.1,544.27,2.31,0.213,35.41,201.1,54.51,21.71,4.21,4.07,1.122,44.89,Fair,43.15,0.525,High,0.563,43.43,Present,Good,Absent,None,0.256,0.630,High,591798.14,Roads,340168.22,Standby,Low,2.14,9.07,15.31,1177389.83,1.38,Daily,0.904,82.0,-31.2
2025-08-11T17:20:15.768Z,22.2311,68.9469,Dwarka,63.91,2.078,0.255,-1.390,28.73,574.54,5.24,14.02,0.900,57.84,0.398,Mixed,41.93,42.60,65.86,21.30,4.74,12.02,175.3,707.21,1.97,0.205,43.12,209.8,56.47,23.01,3.99,4.43,1.594,50.25,Fair,39.02,0.585,High,0.472,46.02,Present,Fair,Absent,None,0.221,0.678,High,565854.36,Buildings,361788.03,Active,Low,2.61,8.42,18.37,1486537.00,1.37,Daily,0.853,86.9,-31.7
2025-08-11T16:50:15.768Z,22.4848,70.0410,Jamnagar,51.80,2.553,0.082,-2.286,21.46,429.23,4.59,11.03,0.773,57.37,0.282,Sand,32.24,48.29,62.49,24.14,5.06,14.40,180.9,772.61,1.89,0.310,43.97,185.1,60.71,30.28,4.77,4.51,2.131,32.51,Fair,35.30,0.685,High,0.650,60.55,Present,Poor,Present,None,0.027,0.913,Critical,420543.85,Buildings,482880.12,Active,Low,3.18,11.24,24.78,1891082.47,0.82,Daily,0.951,75.2,-20.6
2025-08-11T16:20:15.768Z,21.7492,72.1521,Bhavnagar,86.54,0.479,0.828,0.285,42.31,846.17,7.02,20.09,0.217,58.91,0.372,Mixed,60.03,13.54,48.29,6.77,2.28,9.75,204.4,216.70,2.36,0.125,23.13,247.0,43.60,9.43,3.83,3.38,0.727,70.79,Good,60.12,0.432,Low,0.129,18.86,Absent,N/A,Absent,Recent,0.900,0.218,Moderate,837476.81,None,135436.00,Standby,High,0.93,2.36,6.92,456902.13,2.27,Monthly,0.917,73.9,-33.6
2025-08-11T15:50:15.768Z,20.9217,70.2193,Veraval,79.50,0.838,0.627,-0.237,38.08,761.62,6.17,18.32,0.329,59.63,0.362,Sand,54.40,20.59,53.87,10.29,2.85,10.77,170.9,329.43,2.26,0.094,27.35,211.2,62.36,13.66,3.63,3.73,0.630,55.71,Good,55.73,0.501,Moderate,0.370,27.31,Absent,N/A,Absent,None,0.900,0.336,Moderate,752925.65,Roads,205895.29,Standby,Moderate,1.71,3.45,9.94,664095.13,1.70,Weekly,0.898,98.7,-26.5
2025-08-11T15:20:15.768Z,23.0257,72.5529,Ahmedabad Coast,96.92,0.481,1.212,1.052,48.53,970.63,7.58,25.12,0.154,57.92,0.269,Clay,68.33,5.23,25.27,2.62,1.66,8.00,178.5,91.92,1.85,0.049,18.96,243.3,44.97,3.21,3.50,3.11,0.346,79.22,Excellent,68.90,0.374,Low,0.052,6.41,Absent,N/A,Absent,None,0.900,0.019,Low,961944.63,None,31712.81,Standby,High,0.26,-0.27,3.12,353711.34,2.19,Monthly,0.971,71.4,-16.4
2025-08-11T14:50:15.768Z,22.2525,71.2002,Gujarat Coast,64.74,1.547,0.385,-1.329,29.23,584.51,4.73,15.33,0.566,43.17,0.229,Sand,42.59,35.35,65.63,17.67,4.03,11.29,208.5,565.57,2.43,0.171,36.21,187.0,47.71,22.51,4.05,4.25,1.476,40.16,Fair,41.63,0.615,High,0.474,45.02,Present,Fair,Present,Recent,0.234,0.614,High,575822.84,Buildings,353480.96,Active,Low,2.31,8.46,18.88,1249145.38,1.19,Daily,0.863,97.4,-11.1
2025-08-11T14:20:15.768Z,21.6444,69.6537,Porbandar,83.91,0.631,0.709,0.090,40.73,814.53,6.97,21.15,0.259,46.70,0.264,Silt,57.92,16.18,46.47,8.09,2.49,9.02,179.1,258.88,2.19,0.138,24.71,198.9,61.88,11.01,3.41,3.68,0.467,57.03,Good,57.71,0.442,Moderate,0.306,22.02,Absent,N/A,Absent,Recent,0.900,0.317,Moderate,805838.88,None,161800.93,Standby,Moderate,0.80,4.78,9.90,619674.20,1.85,Weekly,0.912,67.9,-21.6
2025-08-11T13:50:15.768Z,22.2277,68.9759,Dwarka,65.96,1.841,0.398,-1.239,29.96,599.12,5.03,14.76,0.546,49.28,0.304,Gravel,43.56,34.13,51.11,17.07,3.93,11.24,175.8,546.09,1.81,0.217,35.48,248.0,60.90,21.78,4.25,4.30,1.571,50.50,Fair,43.91,0.578,High,0.467,43.56,Present,Good,Absent,None,0.254,0.611,High,590432.67,Roads,341306.11,Standby,Low,2.52,9.49,16.90,1608078.22,1.67,Daily,0.926,83.5,-30.5
2025-08-11T13:20:15.768Z,22.4628,70.0693,Jamnagar,74.70,1.501,0.531,-0.592,35.20,704.01,5.84,16.17,0.406,52.53,0.329,Clay,50.56,25.39,56.87,12.70,3.23,11.83,190.8,406.24,1.96,0.104,30.23,209.3,60.74,16.54,4.20,4.12,1.146,50.37,Good,45.53,0.550,Moderate,0.411,33.08,Absent,N/A,Absent,None,0.900,0.414,High,695319.55,Roads,253900.37,Standby,Moderate,1.56,6.19,12.61,1033522.80,1.67,Weekly,0.942,72.9,-29.4
2025-08-11T12:50:15.768Z,21.7587,72.1344,Bhavnagar,56.74,2.287,0.300,-1.921,24.43,488.57,4.33,12.59,0.693,43.16,0.264,Sand,36.19,43.34,70.54,21.67,4.67,13.52,200.7,693.49,2.23,0.263,41.01,240.2,46.14,27.31,4.64,4.64,1.901,32.77,Fair,31.34,0.638,High,0.518,54.62,Present,Poor,Absent,None,0.107,0.770,Critical,479880.43,Buildings,433432.97,Active,Low,2.16,10.11,23.25,1910072.08,1.29,Daily,0.966,97.8,-29.3
2025-08-11T12:20:15.768Z,20.9467,70.2016,Veraval,83.69,1.355,0.835,0.074,40.60,811.95,6.63,20.32,0.639,53.38,0.250,Coral,57.75,23.94,50.18,11.97,3.27,9.54,172.3,413.13,2.16,0.112,32.38,221.6,53.04,11.14,3.43,3.71,0.716,68.57,Good,54.24,0.465,Moderate,0.310,22.28,Absent,N/A,Absent,Recent,0.900,0.278,Moderate,803263.13,None,163947.39,Standby,Moderate,1.12,2.71,5.83,527720.67,2.20,Weekly,0.955,78.8,-10.9
2025-08-11T11:50:15.768Z,23.0029,72.5778,Ahmedabad Coast,96.60,0.235,1.191,1.029,48.34,966.88,7.68,24.06,0.056,58.55,0.307,Coral,68.08,3.48,38.18,1.74,1.48,7.82,161.3,55.75,2.24,0.039,17.09,208.3,47.59,3.39,3.39,3.13,0.254,69.64,Excellent,68.73,0.335,Low,-0.025,6.79,Absent,N/A,Absent,Recent,0.900,0.035,Low,958190.25,None,34841.46,Standby,High,0.40,1.02,0.67,-24442.04,2.61,Monthly,1.000,82.0,-24.6
2025-08-11T11:20:15.768Z,22.2635,71.1946,Gujarat Coast,89.10,0.344,1.046,0.474,43.84,876.83,7.08,22.06,0.176,51.95,0.242,Mixed,62.08,10.99,38.91,5.49,2.08,8.45,204.0,175.81,2.10,0.033,21.59,224.9,54.91,7.90,3.88,3.34,0.651,71.36,Good,58.55,0.424,Low,0.090,15.79,Absent,N/A,Present,None,0.900,0.160,Low,868140.09,None,109883.26,Standby,High,0.20,1.60,5.30,398811.81,2.39,Monthly,0.919,60.6,-33.8
2025-08-11T10:50:15.768Z,21.6622,69.6048,Porbandar,64.52,1.753,0.202,-1.345,29.09,581.89,5.33,15.22,0.569,57.38,0.304,Mixed,42.42,35.57,56.62,17.78,4.05,11.56,156.4,569.07,1.73,0.248,36.34,216.1,56.04,22.64,4.06,4.47,1.446,51.85,Fair,40.98,0.536,High,0.451,45.29,Present,Fair,Present,None,0.231,0.674,High,573194.93,Buildings,355670.89,Active,Low,2.23,7.99,15.93,1173325.41,1.34,Daily,0.963,82.8,-20.7
2025-08-11T10:20:15.768Z,22.2223,68.9552,Dwarka,75.54,1.587,0.659,-0.530,35.70,714.07,6.33,19.05,0.799,47.85,0.277,Mixed,51.23,32.68,49.23,16.34,3.98,10.09,172.9,555.47,2.47,0.141,37.86,189.7,55.11,16.03,4.28,3.72,0.855,51.32,Good,54.58,0.494,Moderate,0.317,32.07,Absent,N/A,Present,None,0.900,0.432,Moderate,705379.48,Roads,245517.10,Standby,Moderate,1.58,6.38,11.71,938173.79,1.90,Weekly,0.984,87.5,-23.0
2025-08-11T09:50:15.768Z,22.4929,70.0381,Jamnagar,76.52,0.986,0.647,-0.457,36.30,725.93,6.53,17.42,0.377,58.45,0.355,Coral,52.02,23.56,53.65,11.78,3.09,9.97,202.7,377.01,2.00,0.157,29.14,252.7,54.42,15.44,4.11,3.79,1.076,61.46,Good,46.27,0.441,Moderate,0.344,30.88,Absent,N/A,Absent,None,0.900,0.393,Moderate,717242.77,Roads,235631.02,Standby,Moderate,1.20,4.48,11.11,887943.83,1.61,Weekly,0.919,83.8,-12.5
2025-08-11T09:20:15.768Z,21.7723,72.1692,Bhavnagar,60.69,1.772,0.230,-1.628,26.80,535.95,4.57,12.84,0.630,52.47,0.246,Gravel,39.35,39.39,56.27,19.70,4.35,12.75,188.8,630.32,1.82,0.226,38.64,187.2,52.12,24.94,4.49,4.49,1.393,46.93,Fair,37.53,0.567,High,0.648,49.88,Present,Fair,Present,None,0.170,0.718,Critical,527260.39,Buildings,393949.67,Active,Low,2.50,8.67,19.13,1679769.45,1.35,Daily,0.955,98.5,-27.0
2025-08-11T08:50:15.768Z,20.9406,70.2183,Veraval,84.52,1.111,0.969,0.135,41.09,821.86,7.10,21.29,0.532,59.82,0.351,Coral,58.41,21.22,41.15,10.61,3.01,9.66,191.3,362.19,2.01,0.089,30.00,182.9,52.47,10.64,3.83,3.88,0.861,59.58,Good,60.64,0.441,Moderate,0.257,21.29,Absent,N/A,Absent,None,0.900,0.307,Moderate,813172.88,None,155689.26,Standby,Moderate,1.40,3.06,8.07,662964.10,2.27,Weekly,0.856,68.0,-15.8
2025-08-11T08:20:15.768Z,23.0119,72.5874,Ahmedabad Coast,63.24,2.170,0.251,-1.440,28.33,566.50,5.26,14.46,0.836,42.82,0.387,Sand,41.39,41.78,60.14,20.89,4.64,12.99,174.5,688.17,2.22,0.195,42.04,201.7,57.38,23.41,4.26,4.23,1.711,39.99,Fair,39.28,0.546,High,0.509,46.83,Present,Fair,Absent,Recent,0.210,0.633,High,557811.44,Buildings,368490.47,Active,Low,1.76,10.28,18.16,1714656.35,1.30,Daily,0.932,71.2,-27.6
2025-08-11T07:50:15.768Z,22.2600,71.2143,Gujarat Coast,75.62,1.655,0.683,-0.524,35.75,715.05,5.96,19.10,0.801,42.68,0.204,Clay,51.29,32.66,47.41,16.33,3.98,11.35,191.8,555.29,2.26,0.137,37.87,191.2,60.59,15.99,3.70,3.70,1.021,57.34,Good,49.70,0.533,Moderate,0.368,31.97,Absent,N/A,Absent,None,0.900,0.455,Moderate,706354.97,Roads,244704.19,Standby,Moderate,1.27,7.05,13.96,759038.47,2.00,Weekly,0.943,73.3,-24.1
2025-08-11T07:20:15.768Z,21.6209,69.6228,Porbandar,80.01,1.153,0.652,-0.199,38.39,767.73,6.63,17.97,0.321,50.08,0.285,Gravel,54.80,20.08,51.75,10.04,2.81,10.34,179.7,321.28,2.02,0.071,27.05,241.6,44.03,13.35,3.83,3.82,0.631,64.82,Good,56.01,0.490,Moderate,0.219,26.70,Absent,N/A,Present,Recent,0.900,0.384,Moderate,759039.70,Roads,200800.25,Standby,Moderate,1.48,5.60,11.04,679431.29,1.95,Weekly,0.980,78.2,-17.9
2025-08-11T06:50:15.768Z,22.2285,68.9827,Dwarka,57.02,1.909,0.159,-1.900,24.59,491.86,4.48,11.67,0.689,49.68,0.270,Coral,36.41,43.07,70.99,21.53,4.65,13.62,171.1,689.11,2.39,0.229,40.84,223.8,49.87,27.15,4.34,4.50,1.853,43.95,Fair,34.29,0.648,High,0.549,54.29,Present,Poor,Present,None,0.111,0.787,Critical,483167.19,Buildings,430694.00,Active,Low,2.20,10.69,20.15,1664555.68,1.25,Daily,0.921,78.9,-11.9
2025-08-11T06:20:15.768Z,22.4798,70.0673,Jamnagar,80.93,0.782,0.793,-0.131,38.94,778.83,6.03,20.10,0.306,54.01,0.237,Sand,55.55,19.15,37.87,9.58,2.73,10.88,176.8,306.48,2.49,0.158,26.49,209.4,49.83,12.80,3.68,3.67,0.794,65.67,Good,50.25,0.476,Moderate,0.344,25.59,Absent,N/A,Present,None,0.900,0.356,Moderate,770143.09,None,191547.42,Standby,Moderate,1.12,5.83,11.80,811190.99,2.04,Weekly,0.982,61.3,-34.6
2025-08-11T05:50:15.768Z,21.7828,72.1740,Bhavnagar,58.47,2.417,0.317,-1.793,25.46,509.23,4.28,13.01,1.072,42.55,0.300,Sand,37.57,49.73,59.79,24.87,5.34,12.63,153.1,828.19,1.80,0.246,48.09,258.2,50.38,26.28,4.15,4.69,1.872,31.53,Fair,40.14,0.593,High,0.492,52.55,Present,Poor,Present,Recent,0.134,0.747,Critical,500544.72,Buildings,416212.74,Active,Low,2.30,9.77,22.74,1909166.00,1.22,Daily,0.954,90.2,-26.4
2025-08-11T05:20:15.768Z,20.9059,70.1792,Veraval,84.79,1.194,0.922,0.155,41.26,825.14,6.91,19.07,0.628,54.93,0.329,Mixed,58.63,22.96,47.44,11.48,3.19,10.00,157.5,398.03,2.04,0.093,31.84,203.6,54.25,10.48,3.83,3.66,0.458,70.41,Good,59.54,0.440,Moderate,0.134,20.96,Absent,N/A,Absent,None,0.900,0.281,Moderate,816450.76,None,152957.70,Standby,Moderate,0.75,4.60,10.04,542780.04,2.05,Weekly,0.911,86.9,-34.3
2025-08-11T04:50:15.768Z,23.0176,72.5684,Ahmedabad Coast,92.65,0.302,1.109,0.737,45.97,919.50,7.45,23.52,0.205,59.76,0.339,Sand,64.92,9.16,41.98,4.58,1.97,8.25,191.9,153.42,2.22,0.070,21.18,195.7,57.27,5.76,3.20,3.46,0.080,65.70,Excellent,64.19,0.310,Low,0.140,11.53,Absent,N/A,Absent,None,0.900,0.145,Low,910807.67,None,74326.94,Standby,High,0.80,2.98,2.61,470384.61,2.50,Monthly,0.918,64.8,-14.7
2025-08-11T04:20:15.768Z,22.2574,71.1701,Gujarat Coast,52.62,2.534,-0.041,-2.226,21.95,439.05,4.25,10.61,0.760,52.76,0.265,Coral,32.89,47.47,67.37,23.73,5.00,13.99,196.2,759.51,2.28,0.257,43.48,227.4,59.72,29.79,4.61,4.70,2.013,35.42,Fair,32.99,0.655,High,0.569,59.57,Present,Poor,Absent,None,0.040,0.874,Critical,430364.07,Buildings,474696.61,Active,Low,2.77,11.28,23.87,1865998.73,1.15,Daily,0.972,98.6,-26.1
2025-08-11T03:50:15.768Z,21.6175,69.6158,Porbandar,98.36,0.317,1.238,1.159,49.40,988.00,7.95,23.69,0.028,45.02,0.318,Coral,69.49,1.72,25.90,0.86,1.34,8.67,195.5,27.59,1.79,0.044,16.03,191.8,59.01,2.34,3.43,3.17,0.201,78.89,Excellent,67.97,0.342,Low,0.074,4.68,Absent,N/A,Absent,Recent,0.900,0.053,Low,979305.06,None,17245.78,Standby,High,-0.08,-1.03,1.72,159398.49,2.24,Monthly,0.928,63.1,-23.0
2025-08-11T03:20:15.768Z,22.2292,68.9736,Dwarka,63.63,1.857,0.236,-1.411,28.56,571.19,4.89,14.90,0.583,56.42,0.207,Sand,41.70,36.46,52.56,18.23,4.12,12.07,159.9,583.34,2.09,0.247,36.88,226.3,47.42,23.18,3.98,4.21,1.231,36.34,Fair,41.85,0.607,High,0.606,46.36,Present,Fair,Absent,None,0.217,0.608,High,562495.92,Buildings,364586.74,Active,Low,2.11,7.58,20.10,1444680.95,1.65,Daily,0.863,60.1,-30.2
2025-08-11T02:50:15.769Z,22.4493,70.0580,Jamnagar,73.97,1.325,0.527,-0.646,34.76,695.28,6.37,16.17,0.418,50.67,0.372,Sand,49.98,26.12,43.59,13.06,3.29,10.86,192.0,417.87,2.21,0.146,30.67,227.9,46.69,16.97,4.05,3.88,1.176,56.14,Good,47.21,0.544,Moderate,0.430,33.95,Absent,N/A,Absent,None,0.900,0.512,High,686595.31,Roads,261170.57,Standby,Moderate,1.57,5.02,12.92,1266545.12,1.66,Weekly,0.864,90.4,-31.2
2025-08-11T02:20:15.769Z,21.7825,72.1617,Bhavnagar,61.20,1.931,0.127,-1.590,27.10,542.10,5.02,13.63,0.622,53.82,0.338,Coral,39.76,38.88,55.75,19.44,4.31,12.70,162.6,622.12,1.76,0.243,38.33,200.0,60.09,24.63,4.39,4.41,1.324,43.02,Fair,42.51,0.643,High,0.524,49.27,Present,Fair,Present,None,0.178,0.700,Critical,533407.09,Buildings,388827.42,Active,Low,1.95,8.04,18.81,1382698.60,1.37,Daily,0.990,90.5,-12.9
2025-08-11T01:50:15.769Z,20.9273,70.2152,Veraval,69.14,1.852,0.590,-1.003,31.87,637.32,5.87,14.72,0.667,50.31,0.272,Clay,46.11,34.39,52.82,17.19,4.02,10.94,204.7,564.01,2.01,0.157,37.01,236.7,43.34,19.87,3.84,4.24,1.393,41.93,Fair,49.80,0.507,High,0.475,39.74,Present,Good,Absent,Recent,0.305,0.585,High,628635.73,Roads,309470.22,Standby,Low,1.74,7.89,16.97,1310328.47,1.67,Daily,0.911,62.3,-34.4
2025-08-11T01:20:15.769Z,23.0153,72.5947,Ahmedabad Coast,71.83,1.186,0.451,-0.804,33.48,669.57,5.47,16.19,0.452,57.14,0.334,Sand,48.26,28.26,58.65,14.13,3.46,11.83,199.2,452.15,2.49,0.123,31.96,183.4,57.80,18.26,4.37,4.03,1.085,52.91,Good,52.24,0.537,Moderate,0.389,36.52,Absent,N/A,Absent,None,0.900,0.459,High,660883.93,Roads,282596.72,Standby,Moderate,1.60,6.82,12.26,1223389.68,1.84,Weekly,0.858,73.1,-28.7
2025-08-11T00:50:15.769Z,22.2405,71.2100,Gujarat Coast,81.17,1.043,0.838,-0.113,39.09,781.74,6.35,18.20,0.303,57.49,0.317,Coral,55.74,18.91,46.89,9.46,2.71,9.31,173.5,302.60,2.31,0.078,26.35,181.1,43.62,12.65,4.11,3.55,0.728,64.06,Good,59.53,0.418,Moderate,0.278,25.30,Absent,N/A,Absent,Recent,0.900,0.347,Moderate,773053.17,None,189122.36,Standby,Moderate,1.59,3.12,9.54,728484.39,2.18,Weekly,0.983,82.3,-21.3
2025-08-11T00:20:15.769Z,21.6303,69.6511,Porbandar,76.56,1.501,0.628,-0.454,36.32,726.32,5.94,17.06,0.633,43.07,0.270,Mixed,52.04,28.66,53.79,14.33,3.60,11.04,158.9,479.07,2.36,0.132,34.25,228.0,54.17,15.42,3.82,4.13,0.963,60.80,Good,54.28,0.439,Moderate,0.259,30.84,Absent,N/A,Absent,Recent,0.900,0.413,Moderate,717629.21,Roads,235308.99,Standby,Moderate,1.25,5.08,14.04,1177580.45,1.59,Weekly,0.993,68.8,-16.1
2025-08-10T23:50:15.769Z,22.2527,68.9565,Dwarka,61.24,2.256,0.405,-1.588,27.13,542.57,4.78,12.23,1.112,53.69,0.355,Silt,39.79,48.65,56.45,24.33,5.29,13.15,155.1,817.67,1.73,0.187,48.11,207.3,56.07,24.61,4.40,4.40,1.495,42.27,Fair,43.83,0.629,High,0.502,49.22,Present,Fair,Present,None,0.179,0.737,Critical,533880.41,Buildings,388433.00,Active,Low,2.42,8.41,21.01,1715507.34,1.38,Daily,0.861,96.7,-12.4
2025-08-10T23:20:15.769Z,22.4739,70.0351,Jamnagar,52.00,2.242,0.105,-2.271,21.59,431.70,4.53,9.18,0.769,58.75,0.371,Silt,32.40,48.08,70.80,24.04,5.05,14.71,172.6,769.31,1.97,0.295,43.85,195.8,60.48,30.15,4.97,4.76,1.864,33.83,Fair,32.65,0.714,High,0.719,60.31,Present,Poor,Absent,None,0.031,0.835,Critical,423015.83,Buildings,480820.14,Active,Low,2.92,10.97,22.67,1795913.34,1.26,Daily,0.863,69.2,-10.4
2025-08-10T22:50:15.769Z,21.7887,72.1687,Bhavnagar,88.07,0.730,0.968,0.397,43.22,864.45,7.12,21.76,0.192,56.08,0.329,Clay,61.25,12.02,35.32,6.01,2.16,9.55,182.6,192.31,2.28,0.079,22.21,249.9,62.17,8.52,3.23,3.40,0.424,75.32,Good,55.85,0.368,Low,0.196,17.03,Absent,N/A,Absent,None,0.900,0.179,Low,855765.96,None,120195.04,Standby,High,1.20,4.28,4.58,370507.53,2.38,Monthly,0.949,71.7,-17.5
2025-08-10T22:20:15.769Z,20.9398,70.2214,Veraval,94.72,0.492,1.165,0.890,47.22,944.33,7.86,23.04,0.086,59.41,0.376,Sand,66.58,5.36,39.55,2.68,1.63,8.31,175.4,85.81,2.43,0.003,18.22,208.7,53.65,4.52,2.97,3.40,-0.006,72.99,Excellent,64.13,0.361,Low,0.055,9.04,Absent,N/A,Absent,None,0.900,0.133,Low,935641.35,None,53632.21,Standby,High,-0.02,2.65,2.49,179715.36,2.46,Monthly,0.882,76.0,-24.9
2025-08-10T21:50:15.769Z,23.0183,72.5557,Ahmedabad Coast,81.45,1.131,0.900,-0.092,39.25,785.05,6.23,19.21,0.298,45.49,0.230,Mixed,55.96,18.64,45.50,9.32,2.69,9.30,202.7,298.19,2.20,0.098,26.18,226.1,51.27,12.49,3.50,3.65,0.571,67.79,Good,57.01,0.466,Moderate,0.162,24.97,Absent,N/A,Absent,None,0.900,0.358,Moderate,776358.91,None,186367.58,Standby,Moderate,1.24,4.04,10.78,837570.71,1.86,Weekly,0.990,92.3,-20.4
