timestamp,latitude,longitude,region,pH,dissolved_oxygen,biochemical_oxygen_demand,chemical_oxygen_demand,total_suspended_solids,turbidity,nitrates,nitrites,ammonia,phosphates,sulfates,chlorides,heavy_metals_index,mercury,lead,cadmium,chromium,copper,zinc,pesticides_index,hydrocarbon_index,oil_spill_indicator,plastic_debris_count,microplastics_count,bacterial_count,coliform_count,viral_load,algal_bloom_risk,eutrophication_index,toxicity_level,temperature,salinity,conductivity,redox_potential,seabirds_affected,fish_mortality_rate,coral_bleaching_index,pollution_source,industrial_waste_indicator,agricultural_runoff_index,domestic_sewage_index,stormwater_runoff_index,ship_traffic_impact,remediation_efficiency,treatment_capacity,compliance_status,risk_level,data_reliability,battery_level,signal_strength
2025-08-11T19:20:11.941Z,20.9036,70.2046,Veraval,7.16,7.88,5.72,22.46,79.39,17.30,3.633,0.798,1.353,1.420,226.11,19039.48,0.1777,0.000789,0.01409,0.00263,0.0328,0.0763,0.1615,0.1705,0.2913,0.0000,29,107,6969,1393,245.35,0.2110,0.2882,Moderate,26.91,35.51,51672.22,131.86,6,0.0605,0.1500,Natural/Background,0.0915,0.2317,0.3898,0.2348,0.2139,0.6908,77.25,Warning,Moderate,0.909,100.0,-31.0
2025-08-11T18:50:11.941Z,22.9726,72.5862,Ahmedabad Coast,6.95,6.78,10.62,34.68,129.71,39.61,5.980,1.296,2.328,2.991,285.90,19754.47,0.4847,0.001177,0.03263,0.00601,0.0682,0.1249,0.3091,0.4545,0.5062,0.0000,54,205,13307,2661,477.39,0.4295,0.5827,Very High,27.64,36.38,52407.65,79.20,13,0.1254,0.4136,Industrial,0.5376,0.3912,0.6947,0.3534,0.3568,0.5381,67.88,Warning,High,0.956,91.8,-23.5
2025-08-11T18:20:11.941Z,22.2935,71.2375,Gujarat Coast,6.24,5.90,13.85,51.46,154.12,52.77,8.714,2.102,3.157,4.277,349.68,20906.96,0.7646,0.001893,0.04964,0.00930,0.1004,0.2012,0.4610,0.6136,0.8571,0.7737,61,237,15389,3077,571.07,0.6824,0.7524,Critical,28.23,36.46,55406.98,77.18,19,0.1380,0.6044,Agricultural,0.2901,0.6579,0.4609,0.5777,0.3941,0.4463,54.55,Non-Compliant,Extreme,0.975,94.4,-31.2
2025-08-11T17:50:11.941Z,21.6165,69.6026,Porbandar,6.50,6.47,10.79,37.50,146.36,43.93,6.286,1.742,2.349,3.458,303.49,19908.07,0.6360,0.001716,0.03411,0.00869,0.0812,0.1708,0.3999,0.4067,0.6223,0.6200,60,226,14676,2935,529.88,0.5932,0.5638,Very High,27.85,36.95,54379.17,66.14,15,0.1340,0.4520,Industrial,0.6200,0.4526,0.7254,0.5245,0.3298,0.5674,64.46,Non-Compliant,Extreme,0.946,90.1,-22.5
2025-08-11T17:20:11.941Z,22.2874,68.9660,Dwarka,7.50,8.58,1.97,12.66,28.80,7.06,1.715,0.161,0.276,0.880,168.54,18523.50,0.1016,0.000279,0.00403,0.00096,0.0026,0.0380,0.0624,0.1069,0.1017,0.0000,21,72,4711,942,152.42,0.1003,-0.0066,Low,26.44,34.78,50360.21,208.89,1,-0.0035,0.1066,Urban Runoff,0.0216,0.0050,0.5878,-0.0181,0.0330,0.7205,79.47,Compliant,Low,0.983,95.4,-38.7
2025-08-11T16:50:11.941Z,22.4401,70.0258,Jamnagar,7.49,7.85,6.10,24.73,76.66,16.74,3.206,0.587,1.094,1.249,212.34,19061.69,0.2398,0.000681,0.01271,0.00237,0.0355,0.0472,0.1850,0.1783,0.2607,0.0000,44,158,10283,2056,348.54,0.1249,0.3147,Moderate,26.93,35.30,51872.67,157.74,6,0.0279,0.2162,Urban Runoff,0.2525,0.2417,0.7921,0.2617,0.0883,0.7552,71.61,Warning,Moderate,0.903,98.0,-28.6
2025-08-11T16:20:11.941Z,21.7675,72.1828,Bhavnagar,6.48,5.81,13.90,52.02,155.08,54.43,7.847,2.181,2.971,3.927,361.64,21268.76,0.8724,0.001890,0.04680,0.00934,0.1047,0.1827,0.4967,0.6486,0.8407,0.7974,65,250,16256,3251,600.76,0.7597,0.7623,Critical,28.29,36.72,55491.10,39.38,19,0.1692,0.6696,Urban Runoff,0.2990,0.6686,0.3947,0.5039,0.3478,0.4186,57.42,Non-Compliant,Extreme,0.995,79.9,-34.7
2025-08-11T15:50:11.941Z,20.9310,70.1686,Veraval,6.51,6.53,11.44,38.77,137.00,38.98,5.990,1.480,2.607,3.219,279.39,20450.57,0.6934,0.001635,0.03907,0.00694,0.0838,0.1562,0.4079,0.4831,0.6056,0.6052,51,196,12776,2555,469.47,0.6225,0.6211,Very High,27.81,36.28,53912.84,83.64,15,0.1151,0.4573,Agricultural,0.2270,0.5535,0.4621,0.2435,0.3043,0.4124,64.71,Non-Compliant,Extreme,0.883,73.7,-39.7
2025-08-11T15:20:11.941Z,23.0241,72.6183,Ahmedabad Coast,7.56,8.49,3.47,13.48,42.60,8.01,1.672,0.391,0.434,0.466,167.47,18508.34,0.0033,0.000136,0.00304,0.00193,0.0046,0.0277,0.0525,-0.0065,0.0691,0.0000,21,75,4868,973,160.40,0.0221,0.1365,Low,26.50,35.55,49555.98,168.91,2,0.0214,0.0687,Urban Runoff,0.0311,-0.0235,0.5750,0.0262,0.0958,0.8096,80.75,Compliant,Low,0.905,82.8,-34.1
2025-08-11T14:50:11.941Z,22.2658,71.2293,Gujarat Coast,7.77,8.65,2.62,15.92,13.33,6.68,1.264,0.086,0.136,0.118,159.33,18263.94,0.0824,0.000331,0.00193,-0.00022,0.0008,0.0174,0.0044,-0.0029,-0.0427,0.0000,19,66,4342,868,138.66,-0.0610,-0.0290,Low,26.39,34.63,50651.70,199.76,0,0.0301,0.1272,Urban Runoff,0.0145,0.0598,0.5592,-0.0183,0.0434,0.7104,86.56,Compliant,Low,0.964,81.0,-30.1
2025-08-11T14:20:11.941Z,21.6104,69.6357,Porbandar,6.69,6.66,11.02,38.49,131.30,41.23,6.708,1.493,2.101,3.017,274.33,20488.01,0.6137,0.001381,0.03971,0.00824,0.0632,0.1508,0.3525,0.4328,0.5572,0.5698,59,222,14455,2891,516.77,0.4084,0.5943,Very High,27.72,36.37,53143.53,102.05,14,0.1059,0.4071,Industrial,0.5698,0.4100,0.6838,0.3616,0.2454,0.4934,64.74,Non-Compliant,High,0.897,90.5,-29.6
2025-08-11T13:50:11.941Z,22.2281,68.9638,Dwarka,7.08,7.61,6.47,27.76,74.87,20.81,3.748,0.807,1.275,2.178,251.64,18809.40,0.3028,0.001036,0.01701,0.00545,0.0423,0.0858,0.2276,0.1775,0.3419,0.0000,26,100,6548,1309,241.38,0.2492,0.2688,Moderate,27.09,35.62,52779.13,121.97,7,0.0600,0.3256,Natural/Background,0.1186,0.2201,0.2574,0.2132,0.2429,0.7102,69.04,Warning,Moderate,0.881,77.7,-27.6
2025-08-11T13:20:11.941Z,22.4303,70.0577,Jamnagar,7.44,8.29,3.10,13.15,34.27,10.73,1.743,0.346,0.841,0.798,185.84,18582.74,0.0406,0.000374,0.01309,0.00087,0.0192,0.0185,0.0553,0.1692,0.1261,0.0000,29,105,6847,1369,228.05,0.1222,0.1315,Low,26.64,35.32,50604.15,182.64,3,0.0078,0.0767,Urban Runoff,0.1359,0.1549,0.7101,0.1207,0.1629,0.8119,84.42,Compliant,Low,0.931,75.3,-22.9
2025-08-11T12:50:11.941Z,21.7861,72.1379,Bhavnagar,6.38,6.34,11.61,44.18,134.52,40.57,6.750,1.686,2.448,3.209,307.28,20525.77,0.6250,0.001486,0.04554,0.00747,0.0789,0.1430,0.4372,0.5083,0.7719,0.6543,46,181,11748,2349,443.90,0.5650,0.6637,Critical,27.93,37.13,54024.69,66.34,16,0.1222,0.4277,Agricultural,0.2454,0.5227,0.0658,0.4185,0.2519,0.4253,56.31,Non-Compliant,Extreme,0.961,83.0,-22.0
2025-08-11T12:20:11.941Z,20.9479,70.2475,Veraval,7.74,8.79,2.25,12.62,16.85,4.91,0.416,0.072,0.454,0.696,143.25,18373.39,0.0876,0.000192,0.00146,-0.00030,0.0022,0.0177,-0.0121,0.0479,-0.0050,0.0000,16,54,3518,703,108.72,-0.0689,0.0051,Low,26.30,35.06,49340.36,189.22,0,0.0011,0.0449,Urban Runoff,0.0008,0.0502,0.5075,-0.0408,0.0022,0.7892,83.25,Compliant,Low,0.964,89.8,-29.5
2025-08-11T11:50:11.941Z,23.0079,72.6211,Ahmedabad Coast,7.10,7.16,7.68,33.66,87.54,27.52,5.073,1.263,1.741,2.589,244.06,19579.87,0.4415,0.001069,0.02336,0.00507,0.0586,0.0856,0.2431,0.2750,0.4541,0.0000,45,170,11079,2215,396.02,0.4668,0.4686,High,27.39,35.71,52413.47,105.78,10,0.0669,0.3336,Urban Runoff,0.4361,0.3439,0.5407,0.2480,0.2157,0.5195,67.31,Warning,High,0.880,91.4,-31.7
2025-08-11T11:20:11.941Z,22.2098,71.1845,Gujarat Coast,7.23,8.01,4.57,19.20,73.33,20.40,2.579,0.636,0.836,1.335,225.43,19065.43,0.3053,0.000641,0.00997,0.00118,0.0225,0.0688,0.1511,0.2078,0.2237,0.0000,27,98,6417,1283,223.98,0.1394,0.2490,Moderate,26.82,35.93,51018.66,172.82,5,0.0545,0.1371,Natural/Background,0.0785,0.1027,0.5171,0.0217,0.0519,0.6523,78.17,Compliant,Moderate,0.895,91.5,-38.8
2025-08-11T10:50:11.941Z,21.6571,69.6203,Porbandar,7.31,7.69,6.24,26.28,79.75,25.32,3.144,0.989,1.347,2.009,210.06,18775.55,0.3096,0.000700,0.02229,0.00234,0.0466,0.0684,0.1478,0.1732,0.2540,0.0000,44,161,10468,2093,359.74,0.1825,0.3688,Moderate,27.04,35.66,52703.98,131.67,7,0.0725,0.2771,Urban Runoff,0.2966,0.1933,0.8491,0.0754,0.0489,0.6327,75.18,Warning,Moderate,0.934,74.5,-38.7
2025-08-11T10:20:11.941Z,22.2877,68.9194,Dwarka,6.63,6.15,12.37,42.87,140.83,46.36,7.427,1.813,2.617,3.825,314.47,20443.08,0.7524,0.001528,0.04410,0.00935,0.0886,0.1682,0.4227,0.5244,0.8885,0.7072,53,208,13550,2710,506.08,0.7013,0.7697,Critical,28.07,37.07,54926.73,45.23,17,0.1181,0.4605,Agricultural,0.2652,0.6097,0.2336,0.3214,0.3323,0.5226,56.40,Non-Compliant,Extreme,0.904,99.4,-21.0
2025-08-11T09:50:11.941Z,22.4921,70.0778,Jamnagar,7.82,8.61,2.01,13.09,33.19,2.99,1.634,0.137,0.472,0.898,152.14,18538.06,0.0503,0.000193,-0.00088,0.00126,0.0124,0.0289,0.0414,0.0655,0.0166,0.0000,27,93,6098,1219,194.15,0.1140,-0.0035,Low,26.42,35.27,50068.83,185.70,1,0.0000,-0.0123,Urban Runoff,0.0495,-0.0154,0.7767,0.0761,0.0408,0.7795,85.96,Compliant,Low,0.965,75.7,-31.6
2025-08-11T09:20:11.941Z,21.7338,72.1832,Bhavnagar,7.35,7.60,7.36,27.13,81.08,20.39,3.350,0.972,1.188,1.885,246.80,19161.74,0.3130,0.000869,0.02379,0.00261,0.0489,0.0780,0.1842,0.2913,0.3196,0.0000,45,164,10688,2137,369.32,0.2461,0.2612,Moderate,27.09,36.13,52045.47,129.09,7,0.0654,0.2510,Urban Runoff,0.3189,0.3766,0.6895,0.3491,0.1603,0.7072,73.81,Warning,Moderate,0.890,91.1,-36.4
2025-08-11T08:50:11.941Z,20.9111,70.1728,Veraval,7.15,7.86,4.89,23.95,80.52,18.72,2.910,0.834,1.040,1.341,207.18,19160.19,0.1747,0.000404,0.01476,0.00462,0.0269,0.0851,0.1504,0.1694,0.2218,0.0000,17,68,4426,885,167.66,0.2975,0.2501,Moderate,26.92,35.58,50788.98,159.10,6,0.0361,0.2720,Natural/Background,0.0937,0.2136,0.1468,0.0447,0.1875,0.5863,77.65,Warning,Moderate,0.976,78.0,-30.0
2025-08-11T08:20:11.941Z,23.0078,72.5530,Ahmedabad Coast,7.01,7.33,8.72,28.21,92.03,28.25,4.616,1.072,1.781,2.166,232.19,19108.63,0.4239,0.000797,0.01955,0.00381,0.0403,0.1181,0.2769,0.2645,0.5007,0.0000,40,152,9904,1980,354.26,0.2479,0.3537,High,27.28,35.68,53233.46,129.53,9,0.0753,0.3468,Urban Runoff,0.1469,0.3736,0.4936,0.3358,0.1714,0.5639,70.31,Warning,Moderate,0.883,86.1,-27.0
2025-08-11T07:50:11.941Z,22.2409,71.1865,Gujarat Coast,6.59,6.05,12.14,46.02,171.78,46.51,7.717,1.813,2.775,4.226,316.79,20300.37,0.7278,0.001695,0.05072,0.00891,0.0996,0.1945,0.4884,0.5774,0.7941,0.7320,62,238,15469,3093,568.32,0.6806,0.6986,Critical,28.13,36.97,54156.85,49.96,18,0.1189,0.4622,Urban Runoff,0.2745,0.5782,0.4376,0.4060,0.4471,0.5057,62.01,Non-Compliant,Extreme,0.896,71.9,-29.5
2025-08-11T07:20:11.941Z,21.5921,69.6582,Porbandar,6.20,5.98,13.46,46.90,172.09,51.62,7.707,2.017,2.961,4.385,320.22,20989.89,0.7954,0.001988,0.04991,0.00792,0.0911,0.1734,0.4685,0.6288,0.7897,0.7501,63,241,15693,3138,577.48,0.7180,0.7661,Critical,28.17,36.49,54384.70,77.66,18,0.1267,0.6239,Urban Runoff,0.2813,0.6714,0.4993,0.5061,0.4702,0.5185,58.20,Non-Compliant,Extreme,0.987,83.3,-21.3
2025-08-11T06:50:11.941Z,22.2399,68.9932,Dwarka,7.01,7.15,8.53,28.10,112.82,32.63,5.566,1.117,2.066,2.217,241.88,20134.97,0.4839,0.001224,0.03047,0.00532,0.0526,0.1251,0.2274,0.2749,0.4991,0.0000,34,132,8627,1725,320.68,0.3761,0.4608,High,27.39,35.91,52573.24,139.52,10,0.0891,0.3005,Agricultural,0.1643,0.3068,0.1435,0.2187,0.3094,0.5920,70.77,Warning,High,0.979,73.7,-28.2
2025-08-11T06:20:11.941Z,22.4839,70.0729,Jamnagar,7.72,8.58,2.91,13.10,17.71,7.05,1.227,0.148,0.377,0.568,180.86,18380.65,0.1303,0.000120,0.00056,0.00098,0.0082,-0.0049,0.0381,-0.0039,0.1487,0.0000,5,21,1417,283,51.12,0.1180,0.0625,Low,26.45,34.66,50951.81,195.01,1,0.0015,-0.0469,Natural/Background,0.0223,0.0336,0.0267,0.0847,0.0910,0.6955,84.03,Compliant,Low,0.926,85.0,-31.9
2025-08-11T05:50:11.941Z,21.7484,72.1208,Bhavnagar,6.25,5.84,13.07,47.74,173.67,48.46,8.771,2.031,2.937,4.568,327.33,20829.19,0.8042,0.001864,0.05179,0.01134,0.1015,0.2128,0.5102,0.6548,0.9846,0.7876,63,245,15903,3180,588.64,0.6191,0.7679,Critical,28.27,37.28,55819.93,62.68,19,0.1309,0.6732,Agricultural,0.2954,0.7790,0.3828,0.5753,0.2976,0.4631,56.75,Non-Compliant,Extreme,0.995,86.7,-27.5
2025-08-11T05:20:11.941Z,20.8907,70.1714,Veraval,6.80,6.76,10.98,34.87,128.47,35.39,6.578,1.569,2.122,3.027,278.31,20469.32,0.5796,0.001345,0.03295,0.00825,0.0602,0.1591,0.3244,0.4264,0.5480,0.0000,35,139,9039,1807,346.54,0.4550,0.5795,Very High,27.66,36.01,54230.69,94.57,13,0.0945,0.3375,Agricultural,0.2037,0.5112,-0.0661,0.2843,0.2889,0.5081,68.88,Warning,High,0.997,76.5,-25.3
2025-08-11T04:50:11.941Z,23.0677,72.5764,Ahmedabad Coast,7.04,7.55,6.78,30.25,72.86,26.73,3.604,0.797,1.531,2.250,251.19,19641.32,0.3928,0.000928,0.01803,0.00428,0.0459,0.0644,0.2254,0.2721,0.4098,0.0000,48,176,11429,2285,394.02,0.3522,0.3272,High,27.13,36.14,52552.85,155.20,8,0.0721,0.2172,Urban Runoff,0.3338,0.3411,0.9254,0.1380,0.0922,0.6799,70.86,Warning,Moderate,0.904,77.5,-25.7
2025-08-11T04:20:11.942Z,22.2561,71.1927,Gujarat Coast,6.62,6.70,10.71,36.75,132.06,32.72,6.294,1.503,2.057,3.404,306.97,20326.48,0.5908,0.001365,0.03437,0.00570,0.0612,0.1331,0.3806,0.3791,0.5384,0.5603,40,157,10245,2049,385.84,0.5350,0.6020,Very High,27.70,36.88,53420.32,70.24,14,0.1262,0.4990,Agricultural,0.2101,0.5089,0.1462,0.4356,0.2794,0.6103,60.57,Non-Compliant,High,0.974,82.1,-23.0
2025-08-11T03:50:11.942Z,21.6232,69.6223,Porbandar,7.55,8.67,3.06,15.37,38.66,4.16,0.523,0.325,0.454,0.669,181.89,18240.57,0.0065,0.000104,0.00594,0.00106,0.0108,-0.0031,0.0233,0.0207,0.0565,0.0000,31,105,6869,1373,215.88,0.0932,-0.0295,Low,26.38,34.78,50379.10,196.88,0,0.0233,0.0986,Urban Runoff,0.0331,0.0884,0.8395,-0.1176,0.0233,0.7845,85.68,Compliant,Low,0.941,73.1,-38.3
2025-08-11T03:20:11.942Z,22.2323,68.9396,Dwarka,7.01,7.59,6.87,27.14,85.67,18.60,3.738,0.878,1.174,1.817,210.99,18752.03,0.3187,0.000771,0.01578,0.00439,0.0422,0.0600,0.1966,0.2770,0.3709,0.0000,21,86,5584,1116,212.24,0.3686,0.3288,High,27.10,35.52,51060.32,120.25,8,0.0655,0.2781,Agricultural,0.1203,0.3104,0.1361,0.2265,0.1529,0.5567,71.11,Warning,Moderate,0.920,77.9,-26.8
2025-08-11T02:50:11.942Z,22.4324,70.0528,Jamnagar,6.40,6.09,13.23,46.64,165.52,46.94,7.215,2.053,3.095,3.897,321.18,20780.91,0.7484,0.001812,0.04062,0.01043,0.0951,0.2002,0.4306,0.5710,0.8311,0.7226,54,212,13778,2755,515.03,0.5691,0.7948,Critical,28.10,37.02,54655.09,80.91,18,0.1313,0.5554,Agricultural,0.2710,0.5478,0.3164,0.4364,0.2696,0.3575,61.13,Non-Compliant,Extreme,0.938,91.5,-28.2
2025-08-11T02:20:11.942Z,21.7471,72.1068,Bhavnagar,7.77,8.67,1.86,10.84,24.99,5.41,0.753,0.145,0.111,0.759,155.12,17904.26,-0.0441,-0.000137,0.00274,0.00144,-0.0028,-0.0149,0.0243,-0.0216,0.0996,0.0000,28,96,6259,1251,197.17,0.0288,0.0060,Low,26.38,35.00,50066.14,176.82,0,0.0298,0.0836,Urban Runoff,0.0340,0.0875,0.8410,0.0805,0.0362,0.7206,79.96,Compliant,Low,0.953,83.0,-39.4
2025-08-11T01:50:11.942Z,20.8869,70.2341,Veraval,7.06,7.04,8.56,33.81,96.66,31.14,4.448,1.307,1.864,2.544,248.20,19873.74,0.3870,0.001093,0.02437,0.00577,0.0573,0.0942,0.3027,0.3772,0.5677,0.0000,56,207,13475,2695,473.85,0.4199,0.4312,High,27.47,35.74,53101.39,133.97,11,0.0818,0.3758,Urban Runoff,0.4679,0.3851,0.9014,0.3611,0.2815,0.6154,65.70,Warning,High,0.904,73.1,-29.7
2025-08-11T01:20:11.942Z,23.0144,72.5896,Ahmedabad Coast,6.48,5.82,13.91,47.30,176.05,47.02,8.099,2.030,3.142,4.379,333.18,20679.95,0.8315,0.002028,0.04589,0.00881,0.1058,0.2028,0.5096,0.6269,0.9187,0.7944,52,209,13604,2720,518.64,0.7645,0.7255,Critical,28.28,37.36,55828.00,36.79,19,0.1382,0.6474,Agricultural,0.2979,0.5953,0.1209,0.6400,0.4836,0.4692,54.63,Non-Compliant,Extreme,0.980,78.8,-21.6
2025-08-11T00:50:11.942Z,22.2093,71.1864,Gujarat Coast,6.82,6.60,10.23,38.70,128.21,42.41,6.100,1.553,2.312,3.396,290.44,20440.07,0.6642,0.001405,0.03162,0.00664,0.0689,0.1670,0.3898,0.5046,0.7401,0.5849,39,155,10108,2021,384.69,0.5494,0.5916,Very High,27.76,36.60,54408.13,100.93,14,0.1156,0.4561,Agricultural,0.2193,0.6026,0.0210,0.3840,0.2451,0.5533,65.13,Non-Compliant,High,0.963,82.0,-21.8
2025-08-11T00:20:11.942Z,21.5968,69.6753,Porbandar,6.98,7.36,8.09,29.61,99.25,25.85,4.143,0.917,1.792,2.259,241.93,19509.44,0.3676,0.000739,0.02661,0.00459,0.0569,0.1122,0.2680,0.3327,0.5297,0.0000,28,110,7192,1438,269.68,0.3291,0.3294,High,27.26,36.44,51996.33,147.85,9,0.0713,0.2735,Agricultural,0.1439,0.3719,0.1663,0.1290,0.1665,0.5089,72.22,Warning,Moderate,0.907,91.3,-31.3
2025-08-10T23:50:11.942Z,22.2170,68.9645,Dwarka,7.51,8.16,4.79,20.29,37.59,14.76,2.732,0.614,0.919,1.223,192.03,19076.51,0.1239,0.000360,0.01149,0.00066,0.0230,0.0518,0.1036,0.0518,0.1004,0.0000,20,74,4852,970,170.67,0.0523,0.1151,Moderate,26.72,35.40,50621.09,152.44,4,0.0321,0.1830,Natural/Background,0.0633,0.1929,0.2689,0.0539,0.0960,0.6503,74.51,Compliant,Low,0.958,92.3,-33.5
2025-08-10T23:20:11.942Z,22.4559,70.0822,Jamnagar,7.28,7.59,6.79,25.34,71.65,23.19,3.911,1.048,1.646,1.662,206.07,18759.50,0.3764,0.000789,0.01897,0.00500,0.0474,0.0609,0.1534,0.2221,0.3295,0.0000,26,101,6600,1320,243.73,0.3326,0.3592,High,27.10,35.93,51127.33,161.89,8,0.0744,0.2424,Agricultural,0.1208,0.3609,0.1950,0.2804,0.0714,0.6659,73.96,Warning,Moderate,0.933,86.6,-33.1
2025-08-10T22:50:11.942Z,21.7196,72.1809,Bhavnagar,6.81,6.78,10.96,38.47,117.24,34.62,6.482,1.380,1.991,2.810,299.19,20104.41,0.4498,0.001472,0.03721,0.00744,0.0736,0.1486,0.3411,0.4263,0.6501,0.0000,38,150,9751,1950,367.71,0.4080,0.5817,Very High,27.64,36.08,54143.89,104.66,13,0.1097,0.4813,Agricultural,0.2014,0.4614,0.0963,0.2878,0.2068,0.5254,67.12,Warning,High,0.958,71.0,-22.5
2025-08-10T22:20:11.942Z,20.9516,70.2090,Veraval,7.71,8.54,2.45,9.51,33.79,4.13,0.892,0.197,0.495,0.939,179.52,17801.16,-0.0277,0.000240,0.00230,0.00003,0.0158,0.0078,0.0760,0.0340,0.0770,0.0000,16,57,3747,749,123.99,0.0404,0.1373,Low,26.47,34.83,50922.84,189.76,1,0.0300,0.0766,Natural/Background,0.0254,0.1457,0.3578,-0.0833,-0.0611,0.8017,86.96,Compliant,Low,0.964,90.9,-30.0
2025-08-10T21:50:11.942Z,23.0093,72.5808,Ahmedabad Coast,6.94,6.92,9.10,32.58,126.43,32.49,4.978,1.250,2.231,2.482,262.00,20252.33,0.4180,0.001220,0.02680,0.00486,0.0597,0.1330,0.2943,0.4440,0.6085,0.0000,53,199,12948,2589,461.85,0.3694,0.4869,Very High,27.55,35.84,52591.73,114.97,12,0.0764,0.4417,Industrial,0.5019,0.4644,0.6194,0.2495,0.2545,0.6300,64.08,Warning,High,0.882,89.0,-29.4
2025-08-10T21:20:11.942Z,22.2479,71.1653,Gujarat Coast,6.80,6.53,10.85,42.01,135.87,34.11,7.203,1.700,2.446,3.641,282.11,19824.51,0.6520,0.001695,0.03496,0.00618,0.0712,0.1710,0.4113,0.3943,0.6369,0.6052,61,229,14899,2979,534.90,0.4705,0.6682,Very High,27.81,36.76,54638.75,106.19,15,0.1269,0.5262,Industrial,0.6052,0.5634,0.7241,0.4599,0.3885,0.4997,65.25,Non-Compliant,Extreme,0.974,89.3,-25.1
2025-08-10T20:50:11.942Z,21.6321,69.6455,Porbandar,7.30,7.72,5.84,21.31,59.28,18.45,3.372,0.676,1.220,1.412,245.04,19034.98,0.3433,0.000893,0.01947,0.00275,0.0364,0.0696,0.1728,0.2500,0.3110,0.0000,42,152,9922,1984,341.85,0.3445,0.2915,Moderate,27.02,35.38,50927.86,149.55,7,0.0301,0.3021,Urban Runoff,0.2880,0.2697,0.7452,0.1428,0.0675,0.6294,77.49,Warning,Moderate,0.991,72.3,-35.0
2025-08-10T20:20:11.942Z,22.2829,68.9955,Dwarka,6.22,6.03,13.67,43.15,155.94,47.04,7.191,1.917,2.777,4.389,316.50,20844.63,0.7395,0.001716,0.04544,0.01057,0.0946,0.1732,0.4787,0.5203,0.7521,0.7386,69,261,16977,3395,615.62,0.6690,0.6802,Critical,28.14,36.41,54497.64,59.98,18,0.1574,0.4803,Industrial,0.7386,0.7428,0.6435,0.3495,0.4406,0.4949,58.29,Non-Compliant,Extreme,0.902,73.1,-20.4
2025-08-10T19:50:11.942Z,22.4733,70.0435,Jamnagar,6.74,6.33,12.41,43.35,148.45,45.41,7.568,1.808,2.602,3.858,324.97,20894.58,0.5982,0.001449,0.04574,0.00690,0.0826,0.1642,0.4560,0.4415,0.8385,0.6592,45,178,11583,2316,439.44,0.4916,0.7236,Critical,27.95,37.06,54311.82,55.11,16,0.1434,0.4297,Agricultural,0.2472,0.5430,0.1829,0.4244,0.3208,0.4541,63.12,Non-Compliant,Extreme,0.892,73.9,-24.6
2025-08-10T19:20:11.942Z,21.7873,72.1722,Bhavnagar,7.46,8.05,5.64,19.23,59.82,19.96,2.594,0.694,1.010,1.325,195.51,19195.28,0.1289,0.000648,0.01040,0.00228,0.0322,0.0494,0.1696,0.1529,0.1411,0.0000,38,135,8778,1755,295.60,0.2317,0.1554,Moderate,26.80,35.89,50552.20,140.19,5,0.0576,0.0960,Urban Runoff,0.2000,0.0980,0.6818,0.1482,0.1059,0.7470,72.68,Compliant,Moderate,0.925,82.5,-20.5
2025-08-10T18:50:11.942Z,20.9056,70.2519,Veraval,6.69,6.87,10.68,34.90,122.64,32.88,5.652,1.376,1.956,2.881,288.63,19583.97,0.5312,0.001189,0.03255,0.00641,0.0655,0.1324,0.3695,0.4135,0.5983,0.0000,50,188,12251,2450,441.81,0.3692,0.5279,Very High,27.58,36.74,52773.27,111.75,12,0.0824,0.2928,Urban Runoff,0.5134,0.4323,0.5741,0.3434,0.3099,0.5806,70.08,Warning,High,0.956,70.8,-31.5
2025-08-10T18:20:11.942Z,23.0320,72.5761,Ahmedabad Coast,6.59,6.03,12.82,48.46,161.36,48.68,8.233,2.021,2.839,4.389,346.08,20492.48,0.7502,0.001715,0.04212,0.00849,0.0980,0.1946,0.4801,0.5004,0.8595,0.7381,74,280,18193,3638,653.05,0.5944,0.7182,Critical,28.14,36.66,54952.35,66.13,18,0.1486,0.4817,Industrial,0.7381,0.6288,0.9467,0.5870,0.2995,0.4795,61.34,Non-Compliant,Extreme,0.916,97.1,-30.8
2025-08-10T17:50:11.942Z,22.2799,71.1992,Gujarat Coast,7.30,7.85,5.68,22.59,80.72,22.27,2.872,0.833,0.949,1.494,220.84,19201.68,0.2864,0.000646,0.01134,0.00429,0.0256,0.0433,0.1785,0.2496,0.1998,0.0000,19,74,4860,972,181.32,0.1443,0.1874,Moderate,26.93,35.29,50913.21,169.01,6,0.0240,0.2382,Natural/Background,0.0945,0.2820,0.1977,0.2310,0.0768,0.6334,70.99,Warning,Moderate,0.984,99.1,-20.2
2025-08-10T17:20:11.942Z,21.6361,69.6605,Porbandar,6.44,6.06,12.28,48.21,155.74,45.55,7.674,2.038,2.750,3.867,314.05,20493.61,0.7799,0.001621,0.04648,0.01030,0.0816,0.1912,0.4768,0.5269,0.7744,0.7290,69,260,16931,3386,612.99,0.6530,0.7607,Critical,28.12,36.70,54377.15,54.86,18,0.1601,0.5501,Industrial,0.7290,0.7007,0.6799,0.4254,0.4482,0.4456,54.77,Non-Compliant,Extreme,0.970,88.9,-24.2
